subj_nr	sent_nr	word_pos	item	baseline	N400	reject_data	word	log_freq	nr_char	reject_word
23	58	7	5807	-2.355	-0.92434	false	morning.		8	true
23	38	1	3801	4.5696	-3.3471	false	He	-12.7513	2	true
23	38	2	3802	-2.2123	-0.25379	false	put	-10.8552	3	false
23	38	3	3803	1.3219	-0.19679	false	the	-15.2505	3	false
23	38	4	3804	1.3016	-5.7363	false	fork	-6.2748	4	false
23	38	5	3805	-6.4559	-1.9013	false	on	-13.3552	2	false
23	38	6	3806	-1.9537	-1.3223	false	the	-15.2505	3	false
23	38	7	3807	-1.3031	5.9176	false	table.		6	true
23	128	1	12801	9.6586	-0.9122	false	The	-15.2505	3	true
23	128	2	12802	-1.8866	2.98	false	brothers	-7.5919	8	false
23	128	3	12803	6.3232	-1.4384	false	stood	-8.0627	5	false
23	128	4	12804	-4.3137	1.4683	true	up	-12.1638	2	false
23	128	5	12805	-2.952	0.8531200000000001	true	and	-14.4566	3	false
23	128	6	12806	-1.9752	-1.2808	false	came	-10.1778	4	false
23	128	7	12807	4.2606	-3.259	false	down	-11.0167	4	false
23	128	8	12808	-1.8914	-8.0306	false	from	-12.5416	4	false
23	128	9	12809	0.61075	2.8224	false	the	-15.2505	3	false
23	128	10	12810	1.7176	2.9655	false	platform.		9	true
23	18	1	1801	-3.1755	-8.2066	false	He	-12.7513	2	true
23	18	2	1802	1.3534	-0.4099	false	needed	-9.9694	6	false
23	18	3	1803	1.8046	-2.1552	false	putting	-9.0478	7	false
23	18	4	1804	-4.0462	6.7479999999999976	false	in	-14.0752	2	false
23	18	5	1805	1.8315	-1.6859	false	his	-11.844	3	false
23	18	6	1806	-7.8543	13.989	false	place.		6	true
23	197	1	19701	2.3979	2.2436	false	Billy	-6.5723	5	true
23	197	2	19702	0.010096	-3.8667	false	knocked	-7.0379	7	false
23	197	3	19703	-6.7454	5.4976	false	on	-13.3552	2	false
23	197	4	19704	-3.12	-3.6949	false	the	-15.2505	3	false
23	197	5	19705	1.3689	-1.355	false	door	-9.4564	4	false
23	197	6	19706	2.9541	-1.2974	false	and	-14.4566	3	false
23	197	7	19707	-2.8748	0.44091	false	waited	-7.4736	6	false
23	197	8	19708	3.8659	-4.516	false	till	-8.1873	4	false
23	197	9	19709	4.2265	-4.8436	false	he	-12.7513	2	false
23	197	10	19710	-3.4731	10.681	false	was	-13.1952	3	false
23	197	11	19711	3.6503	-7.1938	false	told	-10.3117	4	false
23	197	12	19712	-3.1746	2.4052	false	to	-14.774	2	false
23	197	13	19713	-3.9506	-0.10232	false	enter.		6	true
23	1	1	101	1.5647	-1.2057	false	Anne	-6.8522	4	true
23	1	2	102	-3.1393	2.0966	false	lost	-9.742	4	false
23	1	3	103	-2.2819	-1.4852	false	control	-9.9403	7	false
23	1	4	104	-1.1911	5.2113	false	and	-14.4566	3	false
23	1	5	105	-0.041509	-2.1918	false	laughed.		8	true
23	59	1	5901	-4.2489	-0.036871	false	After	-11.2704	5	true
23	59	2	5902	-8.8742	-2.1726	false	lunch	-8.5118	5	false
23	59	3	5903	-5.5479	-1.6294	false	he	-12.7513	2	false
23	59	4	5904	-0.70617	2.1062	false	was	-13.1952	3	false
23	59	5	5905	0.4096	1.7585	false	told	-10.3117	4	false
23	59	6	5906	1.2176	3.6852	false	he	-12.7513	2	false
23	59	7	5907	-1.0238	-1.9775	false	had	-12.2547	3	false
23	59	8	5908	2.3988	0.23581999999999995	false	visitors.		9	true
23	43	1	4301	-3.6998	1.5409	false	Sott		4	true
23	43	2	4302	-3.8843	2.636	false	got	-11.1184	3	false
23	43	3	4303	-0.88739	-0.038814	false	up	-12.1638	2	false
23	43	4	4304	-1.0648	-1.5137	false	and	-14.4566	3	false
23	43	5	4305	-4.5835	-5.5776	false	washed	-6.5862	6	false
23	43	6	4306	2.7729	2.58	false	his	-11.844	3	false
23	43	7	4307	-5.1371	-6.7028	false	plate.		6	true
23	76	1	7601	-0.24113	-3.776	false	She	-11.8451	3	true
23	76	2	7602	-3.3425	2.406	false	was	-13.1952	3	false
23	76	3	7603	-1.5518	-0.5155	false	smiling	-6.9791	7	false
23	76	4	7604	0.57944	2.9264	false	in	-14.0752	2	false
23	76	5	7605	-2.9708	0.082688	false	the	-15.2505	3	false
23	76	6	7606	-2.2849	-3.8099	false	dark,		5	true
23	76	7	7607	1.7934	1.935	false	teeth	-7.5299	5	false
23	76	8	7608	-3.2303	0.35883000000000004	false	flashing.		9	true
23	157	1	15701	-1.2879	-2.2947	false	He	-12.7513	2	true
23	157	2	15702	-4.6522	-1.3587	false	had	-12.2547	3	false
23	157	3	15703	-3.4048	2.9536	false	another	-10.9161	7	false
23	157	4	15704	0.56891	3.2359	false	shock	-7.885	5	false
23	157	5	15705	-4.0594	-1.0172	false	when	-11.8986	4	false
23	157	6	15706	-0.30086999999999997	-0.033356	false	they	-13.0694	4	false
23	157	7	15707	-4.2239	1.1491	false	told	-10.3117	4	false
23	157	8	15708	-0.84399	2.2738	false	him	-11.3897	3	false
23	157	9	15709	-0.19337	-0.43363	false	he	-12.7513	2	false
23	157	10	15710	-4.2454	0.7791399999999999	false	was	-13.1952	3	false
23	157	11	15711	-3.2626	-3.0704	false	moving	-9.2724	6	false
23	157	12	15712	-2.9092	1.6978	false	cells.		6	true
23	105	1	10501	-3.8295	-1.4916	false	Duncan	-6.5624	6	true
23	105	2	10502	-5.7386	-2.0213	false	took	-10.1113	4	false
23	105	3	10503	-1.0501	-2.2298	false	a	-14.4505	1	false
23	105	4	10504	-0.12752	-0.18986	false	breath	-7.7003	6	false
23	105	5	10505	-1.7511	-3.8538	false	and	-14.4566	3	false
23	105	6	10506	1.4666	-0.14114000000000002	false	wanted	-10.1562	6	false
23	105	7	10507	-4.1876	-0.6231300000000001	false	to	-14.774	2	false
23	105	8	10508	-0.79677	2.6168	false	be	-13.4218	2	false
23	105	9	10509	9.6783	1.7294	false	sick.		5	true
23	107	1	10701	-5.1664	3.0124	false	She	-11.8451	3	true
23	107	2	10702	-1.61	0.7207600000000001	false	turned	-9.3124	6	false
23	107	3	10703	-1.0819	1.5899	false	and	-14.4566	3	false
23	107	4	10704	3.4239	-2.8107	false	saw	-9.6832	3	false
23	107	5	10705	3.7888	0.7133	false	him	-11.3897	3	false
23	107	6	10706	-7.4731	4.0745	false	standing	-8.5648	8	false
23	107	7	10707	-0.38542	1.2496	false	in	-14.0752	2	false
23	107	8	10708	-0.99471	-2.5513	false	her	-11.5145	3	false
23	107	9	10709	-0.55128	-3.4364	false	path.		5	true
23	104	1	10401	5.335	1.4592	false	Dexter	-5.2417	6	true
23	104	2	10402	-4.651	2.0827	false	opened	-8.5564	6	false
23	104	3	10403	-4.6626	2.294	false	his	-11.844	3	false
23	104	4	10404	1.9006	-3.603	false	letter	-9.1277	6	false
23	104	5	10405	5.4059	0.71496	false	and	-14.4566	3	false
23	104	6	10406	-4.1776	-4.9174	false	found	-10.533	5	false
23	104	7	10407	1.6473	1.9941	false	a	-14.4505	1	false
23	104	8	10408	-0.46773	-1.8342	false	photograph	-7.5868	10	false
23	104	9	10409	-4.921	-1.1161	false	inside.		7	true
23	146	1	14601	1.3472	-7.7752	false	While	-10.3281	5	true
23	146	2	14602	-6.6073	-1.9931	false	they	-13.0694	4	false
23	146	3	14603	-2.3744	7.1318	false	sat	-8.3236	3	false
23	146	4	14604	8.5993	-1.2153	false	drinking	-7.9445	8	false
23	146	5	14605	-4.6032	-2.8595	false	their	-12.3288	5	false
23	146	6	14606	-3.9071	-2.2576	false	tea,		4	true
23	146	7	14607	-5.1582	2.5967	false	Mick	-6.0331	4	false
23	146	8	14608	-0.4559899999999999	0.8582200000000001	false	dug	-6.319	3	false
23	146	9	14609	-2.2634	3.127	false	them	-12.1669	4	false
23	146	10	14610	-3.8481	-3.7282	false	a	-14.4505	1	false
23	146	11	14611	0.11004	-2.5701	false	trench.		7	true
23	80	1	8001	-1.6695	-2.9577	false	There	-12.7422	5	true
23	80	2	8002	-0.67342	2.6608	false	were	-12.1124	4	false
23	80	3	8003	-1.2218	-7.7202	false	choked	-5.0239	6	false
23	80	4	8004	-4.2502	0.92758	false	screams	-5.5294	7	false
23	80	5	8005	7.4769	-0.11345	false	and	-14.4566	3	false
23	80	6	8006	-6.2619	-3.1804	false	shouts	-5.6384	6	false
23	80	7	8007	4.9082	3.5303	false	of	-14.3992	2	false
23	80	8	8008	-3.6373	-5.0973	false	dismay.		7	true
23	102	1	10201	-5.7837	3.6752	false	Christopher	-6.2383	11	true
23	102	2	10202	1.8494	0.9559	false	groaned	-4.7622	7	false
23	102	3	10203	-3.7297	0.55102	false	and	-14.4566	3	false
23	102	4	10204	-1.3388	3.1346	false	lay	-7.9579	3	false
23	102	5	10205	1.7192	-2.5392	false	his	-11.844	3	false
23	102	6	10206	3.6125	2.9635	false	hands	-9.1519	5	false
23	102	7	10207	1.2374	-1.8501	false	across	-9.9495	6	false
23	102	8	10208	-3.4258	1.527	false	his	-11.844	3	false
23	102	9	10209	-0.52144	-1.2454	false	stomach.		8	true
23	53	1	5301	3.0018	-3.5455	false	She	-11.8451	3	true
23	53	2	5302	-4.1729	4.2303	false	hid	-6.0591	3	false
23	53	3	5303	4.2618	-5.044	false	the	-15.2505	3	false
23	53	4	5304	-2.6484	-2.5122	false	boxes	-7.769	5	false
23	53	5	5305	0.65368	3.2286	false	and	-14.4566	3	false
23	53	6	5306	1.8665	-2.7991	false	matches	-7.6912	7	false
23	53	7	5307	-3.2043	-4.8333	false	well.		5	true
23	177	1	17701	3.7874	-4.7031	false	The	-15.2505	3	true
23	177	2	17702	-1.852	-0.97491	false	last	-11.1062	4	false
23	177	3	17703	5.6446	3.7195	false	thing	-10.9022	5	false
23	177	4	17704	0.36132	-2.131	false	Alex	-7.4146	4	false
23	177	5	17705	1.306	-5.1451	false	felt	-9.6992	4	false
23	177	6	17706	-6.6883	-1.1246	false	like	-12.0194	4	false
23	177	7	17707	2.6937	6.0038	false	doing	-10.7745	5	false
23	177	8	17708	-0.16893	-0.4210100000000001	false	after	-11.2704	5	false
23	177	9	17709	-6.4989	0.3027	false	work	-11.8706	4	false
23	177	10	17710	1.9489	-1.6322	false	was	-13.1952	3	false
23	177	11	17711	-0.14067000000000002	1.6678	false	more	-12.3708	4	false
23	177	12	17712	-2.4078	8.9114	false	work.		5	true
23	71	1	7101	-1.4489	-5.5524	false	William	-7.4407	7	true
23	71	2	7102	-1.4505	11.288	false	sat	-8.3236	3	false
23	71	3	7103	3.9293	-1.6704	false	down	-11.0167	4	false
23	71	4	7104	-0.7077100000000001	-8.5125	false	and	-14.4566	3	false
23	71	5	7105	-4.2665	1.9703	false	tucked	-5.8636	6	false
23	71	6	7106	6.6012	-7.8917	false	into	-11.4471	4	false
23	71	7	7107	-10.459	3.2682	false	his	-11.844	3	false
23	71	8	7108	11.25	9.0653	false	breakfast.		10	true
23	51	1	5101	2.2661	-0.97226	false	Powerful	-8.5368	8	true
23	51	2	5102	3.1352	-5.0477	false	in	-14.0752	2	false
23	51	3	5103	-8.6001	-2.4622	false	the	-15.2505	3	false
23	51	4	5104	-1.101	1.4585	false	wrong	-10.2748	5	false
23	51	5	5105	-1.1882	-1.5671	false	hands,		6	true
23	51	6	5106	-4.6672	6.3922	false	is	-14.0556	2	false
23	51	7	5107	-3.4001	-4.881	false	that.		5	true
23	54	1	5401	1.0594	3.4569	false	The	-15.2505	3	true
23	54	2	5402	-3.0172	-4.5388	false	bored	-7.5055	5	false
23	54	3	5403	-2.8881	3.5572	false	looking	-10.7198	7	false
23	54	4	5404	-1.7666	-3.3288	false	soldier	-7.1593	7	false
23	54	5	5405	4.5651	0.14005	false	continued	-8.7279	9	false
23	54	6	5406	-5.5541	5.4801	false	looking	-10.7198	7	false
23	54	7	5407	-4.7917	0.070543	false	bored.		6	true
23	96	1	9601	-5.7445	7.8597	false	Arthur	-6.8068	6	true
23	96	2	9602	-5.4714	-0.15447	false	placed	-8.6158	6	false
23	96	3	9603	-2.9584	3.6010000000000004	false	the	-15.2505	3	false
23	96	4	9604	0.70038	-5.4563	false	bars	-7.8204	4	false
23	96	5	9605	-1.1291	-5.5833	false	of	-14.3992	2	false
23	96	6	9606	2.974	0.68088	false	chocolate	-7.3865	9	false
23	96	7	9607	7.19	1.017	false	on	-13.3552	2	false
23	96	8	9608	-2.9768	-0.48467	false	the	-15.2505	3	false
23	96	9	9609	-2.4236	-5.8057	false	counter.		8	true
23	159	1	15901	-5.6174	3.3491	false	He	-12.7513	2	true
23	159	2	15902	3.6392	-1.1732	false	was	-13.1952	3	false
23	159	3	15903	-2.002	1.8121	false	built	-9.1757	5	false
23	159	4	15904	-1.6216	1.1486	false	with	-13.2011	4	false
23	159	5	15905	7.1226	-0.31516	false	muscle	-7.0605	6	false
23	159	6	15906	-0.35854	3.7099	false	and	-14.4566	3	false
23	159	7	15907	-3.4428	-10.207	false	liked	-8.6993	5	false
23	159	8	15908	-1.1156	0.44258	false	to	-14.774	2	false
23	159	9	15909	6.9771	-0.21171	false	throw	-8.3275	5	false
23	159	10	15910	-0.74938	-2.0567	false	his	-11.844	3	false
23	159	11	15911	-0.69511	7.0042	false	weight	-9.1672	6	false
23	159	12	15912	1.3324	7.2319	false	around.		7	true
23	176	1	17601	-2.7363	-2.4295	false	The	-15.2505	3	true
23	176	2	17602	-7.0145	-3.4196	false	first	-11.5542	5	false
23	176	3	17603	-1.4487	1.5302	false	knife	-7.1389	5	false
23	176	4	17604	0.22776	2.7478	false	caught	-8.4621	6	false
23	176	5	17605	-2.0815	1.3161	false	in	-14.0752	2	false
23	176	6	17606	-2.8562	1.5507	false	her	-11.5145	3	false
23	176	7	17607	-3.7688	-8.8138	false	skirt	-5.6312	5	false
23	176	8	17608	1.0597	8.574	false	and	-14.4566	3	false
23	176	9	17609	2.5051	-3.0747	false	she	-11.8451	3	false
23	176	10	17610	-3.8328	-3.7302	false	shook	-6.7274	5	false
23	176	11	17611	-3.9212	3.7121	false	it	-14.0514	2	false
23	176	12	17612	-2.1627	-0.58201	false	free.		5	true
23	172	1	17201	-2.3208	1.0325	false	Michael	-8.1565	7	true
23	172	2	17202	-2.8199	5.9736	false	knew	-9.7054	4	false
23	172	3	17203	-0.59402	-0.39732	false	they	-13.0694	4	false
23	172	4	17204	0.47694	-0.5748	false	never	-11.106	5	false
23	172	5	17205	-1.3334	-4.0161	false	hit	-9.2488	3	false
23	172	6	17206	-4.9193	5.4716	false	him	-11.3897	3	false
23	172	7	17207	4.5023	0.52059	false	and	-14.4566	3	false
23	172	8	17208	-4.7425	1.2488	false	that	-13.9227	4	false
23	172	9	17209	-4.2138	-3.8697	false	was	-13.1952	3	false
23	172	10	17210	4.766	4.0113	false	half	-9.8928	4	false
23	172	11	17211	-0.83488	-3.0268	false	the	-15.2505	3	false
23	172	12	17212	-6.1294	3.7624	false	problem.		8	true
23	75	1	7501	0.42449	1.7943	false	She	-11.8451	3	true
23	75	2	7502	-8.1196	0.42518	false	saw	-9.6832	3	false
23	75	3	7503	6.2249	0.75764	false	the	-15.2505	3	false
23	75	4	7504	1.0306	4.1218	false	throwing	-7.3212	8	false
23	75	5	7505	-4.8195	2.2794	false	knife	-7.1389	5	false
23	75	6	7506	0.66514	-3.9127	false	in	-14.0752	2	false
23	75	7	7507	-7.2866	1.7432	false	his	-11.844	3	false
23	75	8	7508	3.0057	-3.5214	false	hand.		5	true
23	65	1	6501	-2.4584	-0.10979	false	He	-12.7513	2	true
23	65	2	6502	-9.4405	-2.5436	false	slammed	-5.5491	7	false
23	65	3	6503	-3.8064	1.7454	false	the	-15.2505	3	false
23	65	4	6504	-4.4077	1.6674	false	knife	-7.1389	5	false
23	65	5	6505	3.556	3.2789	false	down	-11.0167	4	false
23	65	6	6506	-2.0847	-2.4356	false	on	-13.3552	2	false
23	65	7	6507	-5.1455	-1.8631	false	the	-15.2505	3	false
23	65	8	6508	-5.4134	2.1951	false	lamb.		5	true
23	155	1	15501	0.26273	7.3722	false	He	-12.7513	2	true
23	155	2	15502	-4.8878	2.9545	false	drank	-5.9965	5	false
23	155	3	15503	4.7219999999999995	0.056859	false	too	-11.3848	3	false
23	155	4	15504	-3.9391	-0.21905	false	much	-11.6691	4	false
23	155	5	15505	-2.6032	4.7822	false	at	-12.8145	2	false
23	155	6	15506	4.3473	-3.6513	false	times	-10.4738	5	false
23	155	7	15507	-3.2168	3.3368	false	and	-14.4566	3	false
23	155	8	15508	-2.4576	0.24017	false	washed	-6.5862	6	false
23	155	9	15509	1.5727	-1.6969999999999998	false	too	-11.3848	3	false
23	155	10	15510	-1.568	3.1818	false	little	-10.8566	6	false
23	155	11	15511	-2.042	0.82683	false	at	-12.8145	2	false
23	155	12	15512	-0.17198	2.0767	false	times.		6	true
23	33	1	3301	2.849	-2.7049	false	We've		5	true
23	33	2	3302	-0.31225	-5.9142	false	been	-12.2027	4	false
23	33	3	3303	2.4542	-1.5313	false	travelling	-8.0523	10	false
23	33	4	3304	0.8284299999999999	1.7506	false	almost	-9.8822	6	false
23	33	5	3305	-3.2826	-1.0359	false	three	-10.6126	5	false
23	33	6	3306	-6.6735	-2.7315	false	days.		5	true
23	8	1	801	0.74484	4.3228	false	Roger	-6.8178	5	true
23	8	2	802	1.6524	-5.4631	false	smiled	-7.0975	6	false
23	8	3	803	-0.38134	-0.69226	false	and	-14.4566	3	false
23	8	4	804	1.4524	9.4183	false	sat	-8.3236	3	false
23	8	5	805	3.8325	-3.8913	false	down.		5	true
23	60	1	6001	-2.5355	0.6783	false	Albert	-6.4265	6	true
23	60	2	6002	-1.0924	0.039506	false	spoke	-8.5558	5	false
23	60	3	6003	-5.1817	-0.6792100000000001	false	before	-11.2084	6	false
23	60	4	6004	-1.7619	1.1103	false	Barbara	-6.1356	7	false
23	60	5	6005	0.8425	-2.4474	false	had	-12.2547	3	false
23	60	6	6006	-9.347	-2.6851	false	a	-14.4505	1	false
23	60	7	6007	0.13055999999999998	4.4318	false	chance	-9.7296	6	false
23	60	8	6008	-3.6339	-1.7562	false	to.		3	true
23	103	1	10301	-0.3724	-2.1117	false	Dave	-7.8014	4	true
23	103	2	10302	-3.8644	4.2287	false	kicked	-6.8628	6	false
23	103	3	10303	2.9985	2.7714	false	him	-11.3897	3	false
23	103	4	10304	-0.8950299999999999	-7.1438	false	in	-14.0752	2	false
23	103	5	10305	0.7353	-0.36446	false	the	-15.2505	3	false
23	103	6	10306	0.4598	2.8653	false	stomach	-6.9422	7	false
23	103	7	10307	1.0037	-4.2502	false	and	-14.4566	3	false
23	103	8	10308	0.8404799999999999	-2.6853	false	Paul	-8.619	4	false
23	103	9	10309	-4.9054	2.4090000000000003	false	groaned.		8	true
23	125	1	12501	-3.4822	-0.81121	false	Jamie	-6.5834	5	true
23	125	2	12502	-2.9078	-3.0497	false	took	-10.1113	4	false
23	125	3	12503	1.0285	-1.7505	false	a	-14.4505	1	false
23	125	4	12504	-8.6982	-1.1239	false	cigarette	-6.2879	9	false
23	125	5	12505	-1.4927	2.7244	false	and	-14.4566	3	false
23	125	6	12506	-1.7433	4.564	false	Andy	-7.6468	4	false
23	125	7	12507	1.256	-4.0965	false	gave	-9.4624	4	false
23	125	8	12508	-5.4723	1.1819	false	him	-11.3897	3	false
23	125	9	12509	0.034442	0.6742	false	a	-14.4505	1	false
23	125	10	12510	-1.3225	-3.8488	false	light.		6	true
23	132	1	13201	-0.51348	-2.5505	false	He	-12.7513	2	true
23	132	2	13202	-6.7608	0.57907	false	drove	-7.5756	5	false
23	132	3	13203	3.9177	2.8760000000000003	false	his	-11.844	3	false
23	132	4	13204	0.8404299999999999	-2.6124	false	truck	-7.1701	5	false
23	132	5	13205	-2.4442	-0.02583	false	home	-11.1643	4	false
23	132	6	13206	1.4156	-2.1397	false	and	-14.4566	3	false
23	132	7	13207	1.8946	7.5811	false	walked	-8.2802	6	false
23	132	8	13208	2.2084	1.4272	false	down	-11.0167	4	false
23	132	9	13209	-2.2033	-1.0812	false	to	-14.774	2	false
23	132	10	13210	-3.315	-3.7557	false	the	-15.2505	3	false
23	132	11	13211	-2.4821	8.5678	false	village.		8	true
23	174	1	17401	1.3630000000000002	-0.38605	false	Now	-11.8902	3	true
23	174	2	17402	-1.6408	-2.286	false	the	-15.2505	3	false
23	174	3	17403	-0.79923	3.3058	false	man	-10.3011	3	false
23	174	4	17404	-3.3572	2.5225	false	is	-14.0556	2	false
23	174	5	17405	-4.3282	2.4107	false	coming	-10.0247	6	false
23	174	6	17406	-2.0744	0.8868299999999999	false	who	-12.0168	3	false
23	174	7	17407	0.26679	-0.58805	false	will	-12.9165	4	false
23	174	8	17408	-0.63443	5.4584	false	give	-10.916	4	false
23	174	9	17409	-3.2753	-7.2319	false	it	-14.0514	2	false
23	174	10	17410	-2.8847	2.6886	false	back	-11.4651	4	false
23	174	11	17411	-1.3806	-0.72736	false	to	-14.774	2	false
23	174	12	17412	-1.5606	-1.1143	false	me.		3	true
23	10	1	1001	-0.42628	-1.8853	false	This	-13.429	4	true
23	10	2	1002	-8.9942	9.6503	false	man's		5	true
23	10	3	1003	1.3805	-8.1589	false	hair	-8.4949	4	false
23	10	4	1004	-8.8778	1.2007	false	is	-14.0556	2	false
23	10	5	1005	-6.4522	6.1186	false	black.		6	true
23	28	1	2801	-4.0497	2.6404	false	She	-11.8451	3	true
23	28	2	2802	1.2817	-4.527	false	couldn't		8	true
23	28	3	2803	3.7757	-1.7398	false	help	-11.2588	4	false
23	28	4	2804	-3.8283	-0.19524	false	feel	-10.8093	4	false
23	28	5	2805	5.0101	-5.3701	false	for	-13.7057	3	false
23	28	6	2806	3.4642	6.0538	false	Alex.		5	true
23	17	1	1701	3.8359	0.38523	false	Harry	-9.2567	5	true
23	17	2	1702	2.1605	3.3181	false	smiled	-7.0975	6	false
23	17	3	1703	-2.5996	1.0234	false	at	-12.8145	2	false
23	17	4	1704	-6.1229	3.5919	false	his	-11.844	3	false
23	17	5	1705	-6.3021	-3.8773	false	little	-10.8566	6	false
23	17	6	1706	-2.673	-2.9989999999999997	false	brother.		8	true
23	183	1	18301	-0.41761	-2.4367	false	Emma	-6.8814	4	true
23	183	2	18302	5.6103	0.74875	false	put	-10.8552	3	false
23	183	3	18303	-2.0789	3.3968	false	her	-11.5145	3	false
23	183	4	18304	-2.2451	-3.225	false	mug	-5.7398	3	false
23	183	5	18305	0.618	3.1934	false	of	-14.3992	2	false
23	183	6	18306	1.0235	0.032451999999999995	false	tea	-8.404	3	false
23	183	7	18307	0.49248	-0.1598	false	down	-11.0167	4	false
23	183	8	18308	-2.8252	-1.9191	false	on	-13.3552	2	false
23	183	9	18309	1.6032	-3.7249	false	the	-15.2505	3	false
23	183	10	18310	2.8286	-1.2097	false	table	-9.1093	5	false
23	183	11	18311	0.34231	5.3077	false	with	-13.2011	4	false
23	183	12	18312	0.45885	-2.1451	false	a	-14.4505	1	false
23	183	13	18313	-5.7416	2.9709	false	bang.		5	true
23	192	1	19201	-1.7536	-4.8552	false	I	-14.2268	1	true
23	192	2	19202	-1.5986	1.1724	false	can't		5	true
23	192	3	19203	-0.58991	1.3287	false	see	-11.708	3	false
23	192	4	19204	-3.5749	-3.2025	false	any	-11.9057	3	false
23	192	5	19205	-4.8902	6.3516	false	amount	-9.6952	6	false
23	192	6	19206	3.8501	-1.1537	false	of	-14.3992	2	false
23	192	7	19207	-2.9536	-3.1891	false	talk	-9.9386	4	false
23	192	8	19208	1.7391	-0.13257	false	getting	-10.563	7	false
23	192	9	19209	0.05369500000000002	-0.5496300000000001	false	you	-13.8667	3	false
23	192	10	19210	-5.2625	0.53622	false	out	-12.2331	3	false
23	192	11	19211	-3.5919	3.3015	false	of	-14.3992	2	false
23	192	12	19212	1.2775	-3.8029	false	this	-13.429	4	false
23	192	13	19213	-5.4998	6.2520000000000024	false	mess.		5	true
23	108	1	10801	1.2424	5.2488	false	They	-13.0694	4	true
23	108	2	10802	4.7622	-4.905	false	turned	-9.3124	6	false
23	108	3	10803	-5.0499	0.60324	false	round	-9.4351	5	false
23	108	4	10804	-3.1936	7.6389999999999985	false	just	-12.2691	4	false
23	108	5	10805	-2.9084	0.1125	false	as	-13.0774	2	false
23	108	6	10806	-1.3337	1.7866	false	Frankie	-4.9628	7	false
23	108	7	10807	5.2902	1.4	false	walked	-8.2802	6	false
23	108	8	10808	-1.2672	-4.4836	false	toward	-7.8571	6	false
23	108	9	10809	-3.3355	4.1983	false	them.		5	true
23	149	1	14901	-0.85357	-0.38297	false	You	-13.8667	3	true
23	149	2	14902	-0.4719600000000001	-1.3331	false	shouldn't		9	true
23	149	3	14903	-5.0418	-2.2984	false	have	-13.3949	4	false
23	149	4	14904	6.2908	1.139	false	been	-12.2027	4	false
23	149	5	14905	0.46155	-2.8722	false	racing	-7.5984	6	false
23	149	6	14906	-3.0176	-4.4169	false	my	-12.6174	2	false
23	149	7	14907	-6.1075	7.4368	false	truck	-7.1701	5	false
23	149	8	14908	1.1542	-1.6966	false	in	-14.0752	2	false
23	149	9	14909	0.20315	0.092054	false	the	-15.2505	3	false
23	149	10	14910	-4.9207	4.3913	false	first	-11.5542	5	false
23	149	11	14911	2.0849	1.6654	false	place.		6	true
23	173	1	17301	3.0421	4.1812	false	Alan	-7.3759	4	true
23	173	2	17302	-2.4792	-1.6986	false	told	-10.3117	4	false
23	173	3	17303	3.6973	-2.8521	false	Jason	-6.6567	5	false
23	173	4	17304	0.13033	-4.0427	false	he	-12.7513	2	false
23	173	5	17305	-2.6947	1.5539	false	would	-12.5042	5	false
23	173	6	17306	-0.041407	-2.4734	false	just	-12.2691	4	false
23	173	7	17307	-1.9867	-3.0658	false	sit	-8.9596	3	false
23	173	8	17308	-3.7719	3.858	false	outside	-9.744	7	false
23	173	9	17309	0.40291	1.4493	false	to	-14.774	2	false
23	173	10	17310	-3.8959	-2.7645	false	have	-13.3949	4	false
23	173	11	17311	-3.0477	-2.2713	false	his	-11.844	3	false
23	173	12	17312	0.70125	1.6866	false	lunch.		6	true
23	95	1	9501	0.16334	2.1296	false	It	-14.0514	2	true
23	95	2	9502	-1.4674	1.8801	false	is	-14.0556	2	false
23	95	3	9503	-1.0239	3.8543	false	a	-14.4505	1	false
23	95	4	9504	5.1921	-1.9161	false	narrow	-7.5914	6	false
23	95	5	9505	-1.9391	-5.3378	false	ship,		5	true
23	95	6	9506	-9.109	-1.1558	false	much	-11.6691	4	false
23	95	7	9507	7.2797	2.0778	false	like	-12.0194	4	false
23	95	8	9508	-4.6592	1.3488	false	our	-12.0983	3	false
23	95	9	9509	-0.24407	-6.2526	false	own.		4	true
23	151	1	15101	-7.3236	0.04931	false	All	-12.7244	3	true
23	151	2	15102	-10.484000000000002	0.78896	false	last	-11.1062	4	false
23	151	3	15103	4.4057	5.7838	false	week	-10.5802	4	false
23	151	4	15104	6.3728	-2.4519	false	there	-12.7422	5	false
23	151	5	15105	-4.45	0.57949	false	was	-13.1952	3	false
23	151	6	15106	-3.3227	1.0497	false	a	-14.4505	1	false
23	151	7	15107	1.2792	3.1071	false	white	-9.4694	5	false
23	151	8	15108	1.1958	4.083	false	van	-8.0784	3	false
23	151	9	15109	-3.5073	-4.1335	false	parked	-7.0959	6	false
23	151	10	15110	-3.8641	-4.4995	false	across	-9.9495	6	false
23	151	11	15111	-7.6647	2.8145	false	the	-15.2505	3	false
23	151	12	15112	-1.4534	2.4922	false	street.		7	true
23	90	1	9001	-2.2951	-2.0915	false	He	-12.7513	2	true
23	90	2	9002	-11.855	4.6287	false	lay	-7.9579	3	false
23	90	3	9003	-4.9004	2.1785	false	his	-11.844	3	false
23	90	4	9004	3.3025	0.46449	false	sword	-6.6834	5	false
23	90	5	9005	2.7789	-2.7033	false	aside	-8.0362	5	false
